finger,usage,id,label,person,front,side
other,train,P/033_L_04,P,033,C:\Users\USER\Downloads\파일정리_cls\other\P\033_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\033_L_04_side_nail.jpg
other,train,P/006_L_04,P,006,C:\Users\USER\Downloads\파일정리_cls\other\P\006_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\006_L_04_side_nail.jpg
other,train,P/033_R_03,P,033,C:\Users\USER\Downloads\파일정리_cls\other\P\033_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\033_R_03_side_nail.jpg
other,train,P/006_L_03,P,006,C:\Users\USER\Downloads\파일정리_cls\other\P\006_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\006_L_03_side_nail.jpg
other,train,P/035_L_02,P,035,C:\Users\USER\Downloads\파일정리_cls\other\P\035_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\035_L_02_side_nail.jpg
other,train,P/003_R_03,P,003,C:\Users\USER\Downloads\파일정리_cls\other\P\003_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\003_R_03_side_nail.jpg
other,train,P/022_L_03,P,022,C:\Users\USER\Downloads\파일정리_cls\other\P\022_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\022_L_03_side_nail.jpg
other,train,P/005_L_03,P,005,C:\Users\USER\Downloads\파일정리_cls\other\P\005_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\005_L_03_side_nail.jpg
other,train,P/015_R_02,P,015,C:\Users\USER\Downloads\파일정리_cls\other\P\015_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\015_R_02_side_nail.jpg
other,train,P/015_R_05,P,015,C:\Users\USER\Downloads\파일정리_cls\other\P\015_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\015_R_05_side_nail.jpg
other,train,P/005_R_05,P,005,C:\Users\USER\Downloads\파일정리_cls\other\P\005_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\005_R_05_side_nail.jpg
other,train,P/008_L_02,P,008,C:\Users\USER\Downloads\파일정리_cls\other\P\008_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\008_L_02_side_nail.jpg
other,train,P/011_L_04,P,011,C:\Users\USER\Downloads\파일정리_cls\other\P\011_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\011_L_04_side_nail.jpg
other,train,P/011_R_05,P,011,C:\Users\USER\Downloads\파일정리_cls\other\P\011_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\011_R_05_side_nail.jpg
other,train,P/030_R_04,P,030,C:\Users\USER\Downloads\파일정리_cls\other\P\030_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\030_R_04_side_nail.jpg
other,train,P/029_R_02,P,029,C:\Users\USER\Downloads\파일정리_cls\other\P\029_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\029_R_02_side_nail.jpg
other,train,P/033_R_02,P,033,C:\Users\USER\Downloads\파일정리_cls\other\P\033_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\033_R_02_side_nail.jpg
other,train,P/019_L_04,P,019,C:\Users\USER\Downloads\파일정리_cls\other\P\019_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\019_L_04_side_nail.jpg
other,train,P/032_L_05,P,032,C:\Users\USER\Downloads\파일정리_cls\other\P\032_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\032_L_05_side_nail.jpg
other,train,P/008_R_03,P,008,C:\Users\USER\Downloads\파일정리_cls\other\P\008_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\008_R_03_side_nail.jpg
other,train,P/034_L_02,P,034,C:\Users\USER\Downloads\파일정리_cls\other\P\034_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\034_L_02_side_nail.jpg
other,train,P/017_R_04,P,017,C:\Users\USER\Downloads\파일정리_cls\other\P\017_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\017_R_04_side_nail.jpg
other,train,P/021_R_05,P,021,C:\Users\USER\Downloads\파일정리_cls\other\P\021_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\021_R_05_side_nail.jpg
other,train,P/008_L_05,P,008,C:\Users\USER\Downloads\파일정리_cls\other\P\008_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\008_L_05_side_nail.jpg
other,train,P/008_R_05,P,008,C:\Users\USER\Downloads\파일정리_cls\other\P\008_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\008_R_05_side_nail.jpg
other,train,P/016_R_02,P,016,C:\Users\USER\Downloads\파일정리_cls\other\P\016_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\016_R_02_side_nail.jpg
other,train,P/009_L_02,P,009,C:\Users\USER\Downloads\파일정리_cls\other\P\009_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\009_L_02_side_nail.jpg
other,train,P/029_R_05,P,029,C:\Users\USER\Downloads\파일정리_cls\other\P\029_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\029_R_05_side_nail.jpg
other,train,P/023_R_02,P,023,C:\Users\USER\Downloads\파일정리_cls\other\P\023_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\023_R_02_side_nail.jpg
other,train,P/032_R_04,P,032,C:\Users\USER\Downloads\파일정리_cls\other\P\032_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\032_R_04_side_nail.jpg
other,train,P/033_R_04,P,033,C:\Users\USER\Downloads\파일정리_cls\other\P\033_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\033_R_04_side_nail.jpg
other,train,P/034_L_04,P,034,C:\Users\USER\Downloads\파일정리_cls\other\P\034_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\034_L_04_side_nail.jpg
other,train,P/012_L_05,P,012,C:\Users\USER\Downloads\파일정리_cls\other\P\012_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\012_L_05_side_nail.jpg
other,train,P/005_R_04,P,005,C:\Users\USER\Downloads\파일정리_cls\other\P\005_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\005_R_04_side_nail.jpg
other,train,P/041_L_04,P,041,C:\Users\USER\Downloads\파일정리_cls\other\P\041_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\041_L_04_side_nail.jpg
other,train,P/023_R_04,P,023,C:\Users\USER\Downloads\파일정리_cls\other\P\023_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\023_R_04_side_nail.jpg
other,train,P/020_L_02,P,020,C:\Users\USER\Downloads\파일정리_cls\other\P\020_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\020_L_02_side_nail.jpg
other,train,P/003_R_05,P,003,C:\Users\USER\Downloads\파일정리_cls\other\P\003_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\003_R_05_side_nail.jpg
other,train,P/013_L_05,P,013,C:\Users\USER\Downloads\파일정리_cls\other\P\013_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\013_L_05_side_nail.jpg
other,train,P/005_R_02,P,005,C:\Users\USER\Downloads\파일정리_cls\other\P\005_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\005_R_02_side_nail.jpg
other,train,P/020_L_05,P,020,C:\Users\USER\Downloads\파일정리_cls\other\P\020_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\020_L_05_side_nail.jpg
other,train,P/012_R_04,P,012,C:\Users\USER\Downloads\파일정리_cls\other\P\012_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\012_R_04_side_nail.jpg
other,train,P/034_R_03,P,034,C:\Users\USER\Downloads\파일정리_cls\other\P\034_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\034_R_03_side_nail.jpg
other,train,P/017_L_04,P,017,C:\Users\USER\Downloads\파일정리_cls\other\P\017_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\017_L_04_side_nail.jpg
other,train,P/022_L_04,P,022,C:\Users\USER\Downloads\파일정리_cls\other\P\022_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\022_L_04_side_nail.jpg
other,train,P/030_L_02,P,030,C:\Users\USER\Downloads\파일정리_cls\other\P\030_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\030_L_02_side_nail.jpg
other,train,P/041_R_04,P,041,C:\Users\USER\Downloads\파일정리_cls\other\P\041_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\041_R_04_side_nail.jpg
other,train,P/015_L_05,P,015,C:\Users\USER\Downloads\파일정리_cls\other\P\015_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\015_L_05_side_nail.jpg
other,train,P/033_R_05,P,033,C:\Users\USER\Downloads\파일정리_cls\other\P\033_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\033_R_05_side_nail.jpg
other,train,P/009_R_05,P,009,C:\Users\USER\Downloads\파일정리_cls\other\P\009_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\009_R_05_side_nail.jpg
other,train,P/006_L_02,P,006,C:\Users\USER\Downloads\파일정리_cls\other\P\006_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\006_L_02_side_nail.jpg
other,train,P/016_R_05,P,016,C:\Users\USER\Downloads\파일정리_cls\other\P\016_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\016_R_05_side_nail.jpg
other,train,P/012_L_04,P,012,C:\Users\USER\Downloads\파일정리_cls\other\P\012_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\012_L_04_side_nail.jpg
other,train,P/021_L_04,P,021,C:\Users\USER\Downloads\파일정리_cls\other\P\021_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\021_L_04_side_nail.jpg
other,train,P/021_R_04,P,021,C:\Users\USER\Downloads\파일정리_cls\other\P\021_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\021_R_04_side_nail.jpg
other,train,P/009_R_03,P,009,C:\Users\USER\Downloads\파일정리_cls\other\P\009_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\009_R_03_side_nail.jpg
other,train,P/021_R_03,P,021,C:\Users\USER\Downloads\파일정리_cls\other\P\021_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\P\021_R_03_side_nail.jpg
other,train,S/002_R_03,S,002,C:\Users\USER\Downloads\파일정리_cls\other\S\002_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\002_R_03_side_nail.jpg
other,train,S/014_L_04,S,014,C:\Users\USER\Downloads\파일정리_cls\other\S\014_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\014_L_04_side_nail.jpg
other,train,S/016_R_03,S,016,C:\Users\USER\Downloads\파일정리_cls\other\S\016_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\016_R_03_side_nail.jpg
other,train,S/007_R_04,S,007,C:\Users\USER\Downloads\파일정리_cls\other\S\007_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\007_R_04_side_nail.jpg
other,train,S/025_R_04,S,025,C:\Users\USER\Downloads\파일정리_cls\other\S\025_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\025_R_04_side_nail.jpg
other,train,S/035_L_04,S,035,C:\Users\USER\Downloads\파일정리_cls\other\S\035_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\035_L_04_side_nail.jpg
other,train,S/004_R_02,S,004,C:\Users\USER\Downloads\파일정리_cls\other\S\004_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\004_R_02_side_nail.jpg
other,train,S/026_R_03,S,026,C:\Users\USER\Downloads\파일정리_cls\other\S\026_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\026_R_03_side_nail.jpg
other,train,S/039_R_02,S,039,C:\Users\USER\Downloads\파일정리_cls\other\S\039_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\039_R_02_side_nail.jpg
other,train,S/010_L_04,S,010,C:\Users\USER\Downloads\파일정리_cls\other\S\010_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\010_L_04_side_nail.jpg
other,train,S/016_L_02,S,016,C:\Users\USER\Downloads\파일정리_cls\other\S\016_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\016_L_02_side_nail.jpg
other,train,S/001_R_03,S,001,C:\Users\USER\Downloads\파일정리_cls\other\S\001_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\001_R_03_side_nail.jpg
other,train,S/027_R_03,S,027,C:\Users\USER\Downloads\파일정리_cls\other\S\027_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\027_R_03_side_nail.jpg
other,train,S/024_L_05,S,024,C:\Users\USER\Downloads\파일정리_cls\other\S\024_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\024_L_05_side_nail.jpg
other,train,S/014_R_02,S,014,C:\Users\USER\Downloads\파일정리_cls\other\S\014_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\014_R_02_side_nail.jpg
other,train,S/024_L_04,S,024,C:\Users\USER\Downloads\파일정리_cls\other\S\024_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\024_L_04_side_nail.jpg
other,train,S/022_L_05,S,022,C:\Users\USER\Downloads\파일정리_cls\other\S\022_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\022_L_05_side_nail.jpg
other,train,S/010_L_03,S,010,C:\Users\USER\Downloads\파일정리_cls\other\S\010_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\010_L_03_side_nail.jpg
other,train,S/004_L_05,S,004,C:\Users\USER\Downloads\파일정리_cls\other\S\004_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\004_L_05_side_nail.jpg
other,train,S/035_R_03,S,035,C:\Users\USER\Downloads\파일정리_cls\other\S\035_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\035_R_03_side_nail.jpg
other,train,S/025_R_03,S,025,C:\Users\USER\Downloads\파일정리_cls\other\S\025_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\025_R_03_side_nail.jpg
other,train,S/013_R_03,S,013,C:\Users\USER\Downloads\파일정리_cls\other\S\013_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\013_R_03_side_nail.jpg
other,train,S/001_R_05,S,001,C:\Users\USER\Downloads\파일정리_cls\other\S\001_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\001_R_05_side_nail.jpg
other,train,S/036_R_03,S,036,C:\Users\USER\Downloads\파일정리_cls\other\S\036_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\036_R_03_side_nail.jpg
other,train,S/002_L_03,S,002,C:\Users\USER\Downloads\파일정리_cls\other\S\002_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\002_L_03_side_nail.jpg
other,train,S/035_R_04,S,035,C:\Users\USER\Downloads\파일정리_cls\other\S\035_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\035_R_04_side_nail.jpg
other,train,S/030_R_05,S,030,C:\Users\USER\Downloads\파일정리_cls\other\S\030_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\030_R_05_side_nail.jpg
other,train,S/002_R_05,S,002,C:\Users\USER\Downloads\파일정리_cls\other\S\002_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\002_R_05_side_nail.jpg
other,train,S/025_L_03,S,025,C:\Users\USER\Downloads\파일정리_cls\other\S\025_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\025_L_03_side_nail.jpg
other,train,S/030_L_03,S,030,C:\Users\USER\Downloads\파일정리_cls\other\S\030_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\030_L_03_side_nail.jpg
other,train,S/012_L_03,S,012,C:\Users\USER\Downloads\파일정리_cls\other\S\012_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\012_L_03_side_nail.jpg
other,train,S/027_L_04,S,027,C:\Users\USER\Downloads\파일정리_cls\other\S\027_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\027_L_04_side_nail.jpg
other,train,S/022_R_04,S,022,C:\Users\USER\Downloads\파일정리_cls\other\S\022_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\022_R_04_side_nail.jpg
other,train,S/018_R_05,S,018,C:\Users\USER\Downloads\파일정리_cls\other\S\018_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\018_R_05_side_nail.jpg
other,train,S/001_R_04,S,001,C:\Users\USER\Downloads\파일정리_cls\other\S\001_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\001_R_04_side_nail.jpg
other,train,S/007_L_04,S,007,C:\Users\USER\Downloads\파일정리_cls\other\S\007_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\007_L_04_side_nail.jpg
other,train,S/014_R_05,S,014,C:\Users\USER\Downloads\파일정리_cls\other\S\014_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\014_R_05_side_nail.jpg
other,train,S/022_R_02,S,022,C:\Users\USER\Downloads\파일정리_cls\other\S\022_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\022_R_02_side_nail.jpg
other,train,S/025_R_05,S,025,C:\Users\USER\Downloads\파일정리_cls\other\S\025_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\025_R_05_side_nail.jpg
other,train,S/026_L_04,S,026,C:\Users\USER\Downloads\파일정리_cls\other\S\026_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\026_L_04_side_nail.jpg
other,train,S/013_R_02,S,013,C:\Users\USER\Downloads\파일정리_cls\other\S\013_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\013_R_02_side_nail.jpg
other,train,S/031_R_05,S,031,C:\Users\USER\Downloads\파일정리_cls\other\S\031_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\031_R_05_side_nail.jpg
other,train,S/007_L_03,S,007,C:\Users\USER\Downloads\파일정리_cls\other\S\007_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\007_L_03_side_nail.jpg
other,train,S/036_L_04,S,036,C:\Users\USER\Downloads\파일정리_cls\other\S\036_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\036_L_04_side_nail.jpg
other,train,S/031_L_04,S,031,C:\Users\USER\Downloads\파일정리_cls\other\S\031_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\031_L_04_side_nail.jpg
other,train,S/013_L_04,S,013,C:\Users\USER\Downloads\파일정리_cls\other\S\013_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\013_L_04_side_nail.jpg
other,train,S/017_R_03,S,017,C:\Users\USER\Downloads\파일정리_cls\other\S\017_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\017_R_03_side_nail.jpg
other,train,S/012_R_03,S,012,C:\Users\USER\Downloads\파일정리_cls\other\S\012_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\012_R_03_side_nail.jpg
other,train,S/015_R_03,S,015,C:\Users\USER\Downloads\파일정리_cls\other\S\015_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\015_R_03_side_nail.jpg
other,train,S/001_L_03,S,001,C:\Users\USER\Downloads\파일정리_cls\other\S\001_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\001_L_03_side_nail.jpg
other,train,S/042_L_05,S,042,C:\Users\USER\Downloads\파일정리_cls\other\S\042_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\042_L_05_side_nail.jpg
other,train,S/042_L_02,S,042,C:\Users\USER\Downloads\파일정리_cls\other\S\042_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\042_L_02_side_nail.jpg
other,train,S/036_L_02,S,036,C:\Users\USER\Downloads\파일정리_cls\other\S\036_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\036_L_02_side_nail.jpg
other,train,S/037_L_03,S,037,C:\Users\USER\Downloads\파일정리_cls\other\S\037_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\037_L_03_side_nail.jpg
other,train,S/010_L_05,S,010,C:\Users\USER\Downloads\파일정리_cls\other\S\010_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\010_L_05_side_nail.jpg
other,train,S/019_L_02,S,019,C:\Users\USER\Downloads\파일정리_cls\other\S\019_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\019_L_02_side_nail.jpg
other,train,S/042_R_04,S,042,C:\Users\USER\Downloads\파일정리_cls\other\S\042_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\042_R_04_side_nail.jpg
other,train,S/037_R_03,S,037,C:\Users\USER\Downloads\파일정리_cls\other\S\037_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\037_R_03_side_nail.jpg
other,train,S/007_R_03,S,007,C:\Users\USER\Downloads\파일정리_cls\other\S\007_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\007_R_03_side_nail.jpg
other,train,S/010_R_04,S,010,C:\Users\USER\Downloads\파일정리_cls\other\S\010_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\010_R_04_side_nail.jpg
other,train,S/003_L_04,S,003,C:\Users\USER\Downloads\파일정리_cls\other\S\003_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\003_L_04_side_nail.jpg
other,train,S/001_L_04,S,001,C:\Users\USER\Downloads\파일정리_cls\other\S\001_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\001_L_04_side_nail.jpg
other,train,S/023_R_03,S,023,C:\Users\USER\Downloads\파일정리_cls\other\S\023_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\023_R_03_side_nail.jpg
other,train,S/036_L_05,S,036,C:\Users\USER\Downloads\파일정리_cls\other\S\036_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\036_L_05_side_nail.jpg
other,train,S/036_R_04,S,036,C:\Users\USER\Downloads\파일정리_cls\other\S\036_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\036_R_04_side_nail.jpg
other,train,S/036_L_03,S,036,C:\Users\USER\Downloads\파일정리_cls\other\S\036_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\036_L_03_side_nail.jpg
other,train,S/024_L_03,S,024,C:\Users\USER\Downloads\파일정리_cls\other\S\024_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\024_L_03_side_nail.jpg
other,train,S/017_L_03,S,017,C:\Users\USER\Downloads\파일정리_cls\other\S\017_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\017_L_03_side_nail.jpg
other,train,S/002_R_04,S,002,C:\Users\USER\Downloads\파일정리_cls\other\S\002_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\002_R_04_side_nail.jpg
other,train,S/035_L_03,S,035,C:\Users\USER\Downloads\파일정리_cls\other\S\035_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\035_L_03_side_nail.jpg
other,train,S/037_L_04,S,037,C:\Users\USER\Downloads\파일정리_cls\other\S\037_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\037_L_04_side_nail.jpg
other,train,S/013_L_03,S,013,C:\Users\USER\Downloads\파일정리_cls\other\S\013_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\013_L_03_side_nail.jpg
other,train,S/007_R_05,S,007,C:\Users\USER\Downloads\파일정리_cls\other\S\007_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\007_R_05_side_nail.jpg
other,train,S/042_R_03,S,042,C:\Users\USER\Downloads\파일정리_cls\other\S\042_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\042_R_03_side_nail.jpg
other,train,S/004_R_03,S,004,C:\Users\USER\Downloads\파일정리_cls\other\S\004_R_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\004_R_03_side_nail.jpg
other,train,S/017_R_02,S,017,C:\Users\USER\Downloads\파일정리_cls\other\S\017_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\017_R_02_side_nail.jpg
other,train,S/023_L_04,S,023,C:\Users\USER\Downloads\파일정리_cls\other\S\023_L_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\023_L_04_side_nail.jpg
other,train,S/042_R_02,S,042,C:\Users\USER\Downloads\파일정리_cls\other\S\042_R_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\042_R_02_side_nail.jpg
other,train,S/010_L_02,S,010,C:\Users\USER\Downloads\파일정리_cls\other\S\010_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\010_L_02_side_nail.jpg
other,train,S/010_R_05,S,010,C:\Users\USER\Downloads\파일정리_cls\other\S\010_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\010_R_05_side_nail.jpg
other,train,S/004_L_02,S,004,C:\Users\USER\Downloads\파일정리_cls\other\S\004_L_02_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\004_L_02_side_nail.jpg
other,train,S/031_R_04,S,031,C:\Users\USER\Downloads\파일정리_cls\other\S\031_R_04_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\031_R_04_side_nail.jpg
other,train,S/014_L_05,S,014,C:\Users\USER\Downloads\파일정리_cls\other\S\014_L_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\014_L_05_side_nail.jpg
other,train,S/036_R_05,S,036,C:\Users\USER\Downloads\파일정리_cls\other\S\036_R_05_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\036_R_05_side_nail.jpg
other,train,S/016_L_03,S,016,C:\Users\USER\Downloads\파일정리_cls\other\S\016_L_03_front_nail.jpg,C:\Users\USER\Downloads\파일정리_cls\other\S\016_L_03_side_nail.jpg
